,NUTS_ID,NUTS_NAME,NAME_LATN,GDP_VALUE,geometry,centroid_lon,centroid_lat,LISA_VALUE,LISA_sig,LISA_p_values,LISA_quadrant
143,FRJ2,Midi-Pyrénées,Midi-Pyrénées,24747.82608695652,"POLYGON ((3695180.947899999 2462729.0745, 3702566.5425000004 2421653.0351, 3709748.6087999996 2422752.476500001, 3725717.0976 2425229.7917, 3746823.020199999 2451335.3235, 3756588.7488 2442852.1115000006, 3764079.7150999997 2418784.0885000005, 3773248.4036 2396411.1646, 3775521.7874 2373163.3330000006, 3790680.3477 2363546.829399999, 3786101.7777999993 2359813.7410000004, 3793484.1230999995 2346205.0132999998, 3787075.9956 2335255.7621999998, 3764462.231899999 2327268.575099999, 3760176.9088000003 2314786.1230999995, 3751032.4211999997 2314153.7250999995, 3738907.8571000006 2307774.0908000004, 3727456.8299000002 2310130.088199999, 3725909.9963000007 2296191.9953000005, 3725402.9853000008 2291622.0431999993, 3718509.6711999997 2287037.339299999, 3696811.9036 2290015.2897999994, 3675351.8242000006 2293039.3378999997, 3660981.5426000003 2293395.5187999997, 3645998.8863999993 2278018.0781999994, 3666257.4481000006 2253491.1118, 3665632.7014000006 2234457.6718000006, 3657802.7904000003 2224116.1349, 3678037.319 2206589.8554, 3666840.8922000006 2204255.8731999993, 3645972.8148 2199964.7068000007, 3628547.9703 2208448.9990999997, 3625600.751599999 2209891.0913999993, 3623704.636600001 2208996.6191000007, 3618228.6633 2206417.9881999996, 3615953.851 2209881.0535000004, 3609712.7556999996 2219408.9432999995, 3577063.0363999996 2234734.1953, 3573288.5988999996 2236521.7369, 3561960.8707999997 2241030.5995000005, 3557679.907400001 2235782.8007999994, 3555449.739 2223671.0808000006, 3540709.943499999 2226544.1711, 3523131.0829000007 2228802.3719999995, 3500825.0139000006 2231742.1478000004, 3478445.4934 2251519.461100001, 3480630.4792 2256632.9054000005, 3485943.1777 2269088.9143000003, 3502747.464299999 2287543.5831000004, 3497917.5099 2298728.5076, 3509595.8433 2303054.0014999993, 3507248.026799999 2321729.8944000006, 3506245.2650000006 2329783.8999000005, 3494579.7051 2331666.5030000005, 3503236.876599999 2365528.8881, 3515664.3378 2371168.6907, 3522781.1229 2365155.278999999, 3525633.502699999 2372046.1296999995, 3540742.9453 2372612.3203, 3579737.9014 2374251.0066, 3592999.8232000005 2384082.8318000007, 3597864.9241000004 2403076.0895000007, 3608158.9724000003 2404168.7378000002, 3607636.3859 2420681.4158999994, 3612678.7173999995 2427490.7014000006, 3643367.333900001 2456904.2797, 3647467.952299999 2472808.6327, 3660780.3378 2472512.4452, 3672866.3268999998 2460794.3101000004, 3695180.947899999 2462729.0745))",3634781.174165229,2333770.110989208,0.010552516104479697,Non-Significant,0.357,1
144,FRK1,Auvergne,Auvergne,22326.08695652174,"POLYGON ((3834440.3610999994 2647125.8335999995, 3835213.7445 2641627.5474999994, 3840332.4814 2632775.7310000006, 3841268.1655 2624197.1075999998, 3859550.6117000002 2613228.0935999993, 3857935.0616999995 2598189.9415000007, 3850859.934699999 2592945.2327999994, 3843378.544500001 2588582.4739999995, 3841253.5238000005 2562994.3422, 3831946.8291999996 2556053.1787, 3832469.7488 2538827.569, 3849614.4778000005 2508205.060799999, 3842693.3233000003 2491235.4375, 3871890.2952999994 2491308.7305999994, 3887556.059800001 2474299.9364, 3868847.5525 2447285.3345, 3834643.2356000002 2423604.040100001, 3825237.551999999 2433445.253799999, 3805287.9340000004 2437158.3681000005, 3797173.6854 2452164.505999999, 3776058.7336999997 2441924.7478, 3764079.7150999997 2418784.0885000005, 3756588.7488 2442852.1115000006, 3746823.020199999 2451335.3235, 3725717.0976 2425229.7917, 3709748.6087999996 2422752.476500001, 3702566.5425000004 2421653.0351, 3695180.947899999 2462729.0745, 3711179.5012999997 2491418.4438000005, 3716898.1316 2495344.942500001, 3732288.6378000006 2505963.744999999, 3735493.746099999 2514767.7759000007, 3737000.0107000005 2543360.4054000005, 3733311.5491000004 2552458.3827, 3747542.4185000006 2569480.2657999992, 3746981.6701999996 2587612.8254000004, 3728188.521400001 2620517.3023000006, 3751721.7114000004 2633008.9975000005, 3762350.1646999996 2649465.1860000007, 3789420.2453000005 2656257.7880000006, 3803630.4548000004 2643624.9022000004, 3825155.3134000003 2640899.5595999993, 3834440.3610999994 2647125.8335999995))",3789127.545895382,2528287.7664445476,-0.00402054205890718,Non-Significant,0.399,2
145,FRK2,Rhône-Alpes,Rhône-Alpes,27873.91304347826,"POLYGON ((3960563.7776999995 2603991.6841, 3973679.9637 2583619.9009000007, 3985291.5516999997 2588330.571799999, 4001058.4233 2581813.7558999993, 4018233.3856000006 2597241.8249999993, 4024036.8116999995 2591969.0944999997, 4022416.092599999 2586011.9647000004, 4008290.6635999996 2566176.7631, 4030112.0298999995 2572259.6481, 4029619.3168 2585045.5176999997, 4052007.3910000008 2599217.4836999997, 4076472.880999999 2595665.6992000006, 4074932.2623999994 2565753.8264000006, 4091539.9584999997 2538951.4132000003, 4072064.4948999994 2523773.4279999994, 4085303.2194999997 2506413.6849000007, 4087227.483100001 2493525.136600001, 4094309.3320000004 2488413.1999999993, 4098609.7853999995 2481039.692500001, 4092693.4158999994 2462257.8543, 4055455.9967 2450215.5264, 4039655.5911 2445841.0442999993, 4026458.1203000005 2453484.853, 4024291.9332999997 2444163.5645000003, 4030857.4542999994 2434383.7468999997, 4030336.9297 2426410.6290000007, 4004807.0889 2420739.2511, 3987845.9560000002 2408864.796, 3974498.5547 2400850.7009999994, 3971000.9979999997 2385293.809699999, 3958475.4388999995 2381717.648, 3958549.5601000004 2372661.7651000004, 3972310.3442 2364652.8265000004, 3975170.9343999997 2352162.2295999993, 3960124.124399999 2344808.0768999998, 3924738.523499999 2368616.200200001, 3920988.4597999994 2380047.0484999996, 3913880.9331 2375481.1741000004, 3911208.9343 2362461.1613, 3893848.7244000006 2372971.1033999994, 3893292.4988 2366400.4825, 3882414.7773 2373691.3731999993, 3857416.681500001 2370792.861199999, 3848544.1807000004 2376977.4383000005, 3842965.6295 2391302.5909, 3834643.2356000002 2423604.040100001, 3868847.5525 2447285.3345, 3887556.059800001 2474299.9364, 3871890.2952999994 2491308.7305999994, 3842693.3233000003 2491235.4375, 3849614.4778000005 2508205.060799999, 3832469.7488 2538827.569, 3831946.8291999996 2556053.1787, 3841253.5238000005 2562994.3422, 3843378.544500001 2588582.4739999995, 3850859.934699999 2592945.2327999994, 3856818.138800001 2581651.8499999996, 3879612.9207000006 2578930.3786999993, 3887972.4683999997 2583761.2339999992, 3891630.9147999994 2590776.8545999993, 3908726.6592999995 2589806.3452000003, 3917848.6752000004 2576778.9517, 3932723.0055 2611473.0818000007, 3948808.4322999995 2611266.0165999997, 3960563.7776999995 2603991.6841))",3955830.0352731505,2491609.316832821,0.2541785475337481,Significant,0.013,1
146,FRL0,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,25700.0,"POLYGON ((4026458.1203000005 2453484.853, 4039655.5911 2445841.0442999993, 4055455.9967 2450215.5264, 4066234.9737 2426072.1219999995, 4084110.9975000005 2418025.3434999995, 4088123.4881999996 2404818.9069, 4078566.3036 2398682.6088999994, 4072122.9082999993 2384338.9679000005, 4072437.7837000005 2366359.4788000006, 4083816.1286999993 2351706.7597000003, 4111223.491699999 2338468.2437999994, 4128813.4474 2340011.1700999998, 4137476.9604 2330752.1697000004, 4121458.9529 2312169.3751, 4121719.5385 2300472.5979999993, 4114290.4915999994 2296841.2978000008, 4114147.2435 2297136.0012999997, 4112151.4201999996 2295312.8972999994, 4112096.3047 2294997.0957999993, 4111882.3718999997 2294742.4174000006, 4112306.9738999996 2294346.3310000002, 4092257.2125000004 2285990.0834, 4076029.7181 2271942.0627999995, 4072166.411800001 2268612.8674999997, 4069493.850299999 2264447.5693999995, 4054822.2909999993 2258757.4274000004, 4046956.2887999993 2236093.4488999993, 4018580.7865999993 2229741.6141999997, 3980633.007099999 2226726.329500001, 3968344.3807999995 2240334.946900001, 3946427.3279999997 2245301.6717000008, 3939369.9985000007 2259005.0636, 3920510.0571999997 2260935.9662999995, 3906706.6556 2271088.3310000002, 3888001.3506000005 2266051.818499999, 3877283.6516999993 2275377.5484999996, 3853357.737400001 2279282.4799000006, 3858616.225400001 2284605.6862000003, 3876122.9845000003 2302419.940199999, 3886252.470899999 2303607.975400001, 3897911.2545999996 2327569.9058999997, 3903336.2117999997 2337991.8247999996, 3893292.4988 2366400.4825, 3893848.7244000006 2372971.1033999994, 3911208.9343 2362461.1613, 3913880.9331 2375481.1741000004, 3920988.4597999994 2380047.0484999996, 3924738.523499999 2368616.200200001, 3960124.124399999 2344808.0768999998, 3975170.9343999997 2352162.2295999993, 3972310.3442 2364652.8265000004, 3958549.5601000004 2372661.7651000004, 3958475.4388999995 2381717.648, 3971000.9979999997 2385293.809699999, 3974498.5547 2400850.7009999994, 3987845.9560000002 2408864.796, 4004807.0889 2420739.2511, 4030336.9297 2426410.6290000007, 4030857.4542999994 2434383.7468999997, 4024291.9332999997 2444163.5645000003, 4026458.1203000005 2453484.853))",4003753.4891194743,2324473.552665492,0.09904109186875974,Significant,0.034,1
147,FRM0,Corse,Corse,21452.17391304348,"POLYGON ((4204641.590399999 2142132.0298999995, 4218982.039899999 2162323.2841, 4231319.703600001 2170252.6466000006, 4247173.9882 2178937.1284, 4262693.118899999 2179540.667199999, 4267956.9877 2203511.7971, 4272726.9737 2206568.5271000005, 4277160.856899999 2198929.6067999993, 4279529.9571 2169742.498400001, 4281636.9375 2144027.551999999, 4283217.6996 2124880.8871, 4275779.8531 2098088.0387999993, 4271177.4068 2084154.0124999993, 4269200.538699999 2063100.6881000008, 4266947.621200001 2057943.9748999998, 4254394.283600001 2033308.8670000006, 4222844.971999999 2050157.67, 4220326.791300001 2058514.3307000007, 4225270.7096 2063613.5944999997, 4210676.568700001 2094896.5561999995, 4204641.590399999 2142132.0298999995))",4246622.971378081,2116924.391586862,-0.04694360117078831,Non-Significant,0.151,2
148,FRY1,Guadeloupe,Guadeloupe,18334.782608695652,"MULTIPOLYGON (((-2578720.9851 3003978.6108, -2576089.9283 3006749.2366000004, -2572244.7309999997 3005457.9671, -2573843.2384 2998361.4504000004, -2578720.9851 3003978.6108)), ((-2588116.4424 2717721.3352000006, -2580294.4731 2716862.4119000006, -2579105.3195 2707702.7069000006, -2585094.2600999996 2692907.8378999997, -2580080.768 2678423.2393999994, -2582951.7002999997 2673810.3275000006, -2600162.3055999996 2688304.9308, -2605393.3187999995 2702559.4013, -2615505.3164 2683719.4805999994, -2624733.9403999997 2682449.3209000006, -2631875.6846000003 2688511.9481000006, -2628768.7271999996 2704294.116699999, -2619564.1799999997 2719364.937000001, -2617462.0307 2727013.6557, -2607381.205 2728810.8105999995, -2602876.6622 2708377.1789999995, -2591861.1912000002 2704889.9180999994, -2588116.4424 2717721.3352000006)), ((-2602069.3938999996 2636482.4078, -2609955.8969 2640744.9466999993, -2608989.6178 2653901.3932000007, -2599849.5006999997 2654305.939099999, -2598982.0804000003 2639612.9967, -2602069.3938999996 2636482.4078)))",-2604832.724699131,2701184.7564515253,0.2853744897892644,Non-Significant,0.071,3
149,FRY2,Martinique,Martinique,18265.217391304348,"POLYGON ((-2672729.7385 2542952.7316999994, -2662962.443 2539548.3707, -2658645.2627 2524707.7486000005, -2659624.8539000005 2509216.5967999995, -2655544.1553999996 2504980.9844000004, -2660908.9689999996 2493864.0853000004, -2666046.8449 2471176.1953999996, -2675756.8770000003 2469487.124399999, -2674186.6755999997 2478994.7514999993, -2685202.0245000003 2496239.975299999, -2681634.1256999997 2502585.296, -2674420.3598999996 2499303.447899999, -2678522.4006000003 2519413.4432999995, -2674006.4441 2531477.5676000006, -2672729.7385 2542952.7316999994))",-2669156.923594128,2506062.2212158083,0.2916522692125755,Non-Significant,0.072,3
150,FRY3,Guyane,Guyane,12878.260869565218,"POLYGON ((-2653298.5966 577298.7568999995, -2685642.7040999997 580691.1877999995, -2709008.8101000004 606786.9004999995, -2713128.3684 626993.4953000005, -2733076.0195000004 638407.4848999996, -2751087.0729 669794.9411999993, -2792439.9526000004 679109.5123999994, -2807511.9122 699433.4125999995, -2823672.4431 738972.6840000004, -2798996.0944999997 737065.5354999993, -2771840.4513 751780.4182999991, -2751540.9379000003 789249.5435000006, -2733495.2849000003 793622.2785, -2719252.8894999996 810121.6765999999, -2728135.5569 885660.5292000007, -2719483.4867000002 934261.8641999997, -2702844.8427999998 980402.3809999991, -2689030.6931 994932.4049999993, -2629938.9272 1011812.3564999998, -2622977.2830999997 1020475.2161999997, -2615537.7287 1016266.2247000001, -2586652.1491 962559.6947000008, -2566024.6419 936266.8408000004, -2546581.4444000004 902265.5216000006, -2521241.7297 808180.2695000004, -2486884.4568999996 732099.7513999995, -2488343.4561 702199.4922000002, -2487521.2583 670083.0701000001, -2495404.1226000004 657048.4132000003, -2590323.4153000005 626413.5384999998, -2637648.4574999996 582740.2624999993, -2653298.5966 577298.7568999995))",-2637998.3426535362,779358.5230939237,0.6255655483351672,Non-Significant,0.127,3
151,FRY4,La Réunion,La Réunion,17095.652173913044,"POLYGON ((9954236.1162 -3059379.3164, 9961022.5883 -3052221.3084000004, 9962207.5849 -3043952.4389000004, 9966368.8737 -3042731.9552999996, 9981217.182999998 -3029077.4118999997, 10004105.814 -3022000.3822999997, 10011115.9914 -3029614.9675000003, 10026276.277600002 -3037765.7117999997, 10022438.8638 -3047511.6344999997, 10023263.545400001 -3054383.3331000004, 10019371.9826 -3059478.1809, 10004542.501200002 -3069371.0193999996, 9982971.773200002 -3075439.1478000004, 9968774.596500002 -3076354.2174000004, 9963428.860800002 -3074007.5577, 9962512.987 -3067589.0903000003, 9954236.1162 -3059379.3164))",9991033.442064798,-3050742.0638955412,0.6681579532711739,Significant,0.001,3
152,FRY5,Mayotte,Mayotte,6517.391304347826,"POLYGON ((8737673.169100001 -2781863.5176, 8730534.706999999 -2796912.1023000004, 8725005.334199999 -2798337.3146, 8727773.3464 -2787602.3579, 8722225.1893 -2785917.261, 8722328.1778 -2777185.2276, 8715127.6587 -2775650.1951, 8720954.6415 -2768056.2412, 8728685.4551 -2771597.0116999997, 8738366.936700001 -2769577.5140000004, 8737673.169100001 -2781863.5176))",8728825.097929662,-2780388.4529835954,1.8527058278658153,Non-Significant,0.166,3
153,HR02,Panonska Hrvatska,Panonska Hrvatska,10563.636363636364,"POLYGON ((4885838.4597 2569452.5403000005, 4906605.3597 2565130.4036999997, 4914925.3323 2556676.2138, 4935711.286699999 2552486.5812999997, 4976870.196 2552895.478599999, 4992314.4575 2570854.5414000005, 5004436.5659 2574073.972100001, 5009623.0449 2575455.7397000007, 5017802.5362 2546871.2656999994, 5016505.000399999 2538121.2359999996, 5028318.304300001 2532985.3608999997, 5026320.3224 2528866.5682999995, 5024761.136399999 2522836.0852000006, 5024775.084899999 2517441.6346000005, 5036431.8465 2508356.4459000006, 5057460.896400001 2503939.1153999995, 5060947.4131000005 2497458.0582999997, 5036858.210899999 2490665.5537, 5040654.977600001 2470932.8562000003, 5031418.726399999 2462300.3444999997, 5033462.4998 2459084.4516000003, 5020769.6513 2457536.651900001, 5015404.0736 2460380.1396999992, 5010245.313999999 2474584.3247999996, 4991980.3915 2480137.603599999, 4970056.2302 2481405.5879999995, 4962362.7313 2476332.1107, 4951386.592499999 2480657.1336000003, 4937694.7245000005 2471023.4201999996, 4925277.3401999995 2476435.846999999, 4882408.3431 2477037.91, 4866164.7828 2484709.8380999994, 4855318.1229 2478149.647, 4835999.828600001 2479126.8115999997, 4817708.808599999 2453313.6142999995, 4793803.829299999 2472740.7041999996, 4779874.8684 2474907.3243000004, 4774121.292099999 2442304.3264000006, 4752575.9410999995 2441087.0024999995, 4732949.9003 2456329.1943999995, 4716018.781400001 2458963.2738000005, 4713227.693399999 2476872.9613000005, 4725388.032500001 2479949.1992000006, 4730255.16 2493771.1679, 4740201.177300001 2500953.257200001, 4734364.3432 2512250.9121000003, 4732541.6392 2527198.8099000007, 4735901.171599999 2531543.4870999996, 4754163.576300001 2515421.3259999994, 4764225.1195 2515859.260500001, 4772472.1774 2508954.5897000004, 4781184.301000001 2508832.0898, 4784173.292300001 2503545.5968999993, 4795484.981000001 2505188.4305000007, 4800327.1307 2520791.7928, 4827554.2959 2519056.8639, 4836010.9388999995 2529286.6696000006, 4827822.674000001 2539002.1105000004, 4840234.3347 2549903.4486999996, 4840761.7236 2557897.6274999995, 4842215.7094 2570032.3543999996, 4850374.9706999995 2575125.4783999994, 4863018.006200001 2564982.1131999996, 4873616.0546 2556525.199100001, 4885838.4597 2569452.5403000005))",4891554.961005087,2508409.875881823,0.9460085517428659,Significant,0.023,3
154,HR03,Jadranska Hrvatska,Jadranska Hrvatska,14886.363636363636,"MULTIPOLYGON (((5014573.7599 2200024.6327, 5023279.372199999 2185927.997300001, 4988770.723099999 2205718.614499999, 4966770.7261 2218496.2315999996, 4943597.3945 2224747.9510999992, 4944567.9243 2229116.354800001, 4945004.818499999 2228915.6999999993, 4945456.0996 2228896.5102999993, 4945883.206700001 2229062.325099999, 4946245.9845 2229397.559800001, 4946488.074999999 2229853.1834999993, 4961495.179300001 2231074.9704, 4995136.499299999 2206413.1975999996, 4996254.9154 2205599.395199999, 5014573.7599 2200024.6327)), ((4730255.16 2493771.1679, 4725388.032500001 2479949.1992000006, 4713227.693399999 2476872.9613000005, 4716018.781400001 2458963.2738000005, 4732949.9003 2456329.1943999995, 4752575.9410999995 2441087.0024999995, 4774121.292099999 2442304.3264000006, 4776286.1434 2436982.9724000003, 4779278.204399999 2423957.1742000002, 4792376.693700001 2418236.6075, 4805748.6822999995 2399810.7048000004, 4808948.301100001 2396140.9871999994, 4809434.5459 2391562.4036, 4815894.7116 2379809.6992000006, 4814757.7227 2364694.1284999996, 4818100.3302 2365426.7534, 4822203.2016 2361826.8532, 4846574.346000001 2341238.2278000005, 4888326.6428 2300436.0143, 4900705.0634 2294698.0956999995, 4911086.110200001 2289913.2917, 4912872.1216 2276350.0646, 4927371.7873 2260004.8387, 4945773.1910999995 2244856.0348000005, 4940419.141000001 2234729.765900001, 4940194.0162 2234682.4463, 4939791.0298999995 2234397.7953999992, 4939480.874500001 2233952.7191000003, 4939294.576099999 2233391.7333000004, 4939250.7937 2232770.9551999997, 4939353.9438000005 2232152.4923, 4939593.7453000005 2231598.2293999996, 4939946.2325 2231163.635399999, 4940376.4969 2230891.9836, 4938441.174699999 2226152.5945999995, 4924264.2896 2230040.2129999995, 4928801.310799999 2238881.045600001, 4920627.898499999 2249010.5722000003, 4886802.2689 2268475.4634000007, 4854348.4690000005 2266950.8205999993, 4852394.966499999 2272714.3034000006, 4860984.250700001 2278987.361199999, 4847895.302300001 2287209.8582000006, 4808250.023800001 2285465.8763999995, 4791693.5743 2308664.8050999995, 4768405.089500001 2323526.9977, 4754424.1558 2328444.7894, 4736579.2062 2352490.0627999995, 4738576.4717 2363661.5053000003, 4748631.4877 2369548.0387999993, 4743128.648499999 2376332.0623000003, 4714803.0076 2396112.9352, 4706013.147500001 2448078.6213000007, 4695831.141100001 2455414.1994000003, 4695332.375700001 2443283.7074999996, 4678832.0768 2447665.9909000006, 4675171.8134 2469249.615, 4665991.2915 2476709.806, 4658955.1307 2473497.7272999994, 4653693.8279 2458516.5646, 4636705.193499999 2421708.91, 4633597.151799999 2415926.876, 4631206.789799999 2420222.589400001, 4626335.567500001 2421164.053200001, 4604059.701300001 2457997.3674999997, 4596789.2424 2490032.137700001, 4606910.833699999 2489415.437000001, 4642725.0929000005 2494425.2696, 4643271.7804000005 2494333.5858999994, 4664180.862199999 2497554.2939, 4677333.5853 2517639.023499999, 4693793.505799999 2500744.4066000003, 4699974.1274999995 2496679.1708000004, 4710166.448100001 2501965.9672999997, 4730255.16 2493771.1679)), ((4911130.4901 2237741.6239, 4911787.6154 2234066.9298, 4905715.616699999 2228508.7511, 4867562.8202 2224468.4581000004, 4864954.0866 2229459.3946, 4866642.533 2233544.0299999993, 4874863.8748 2232048.3275000006, 4888474.304 2233415.2880000006, 4896729.9035 2241736.7665, 4911130.4901 2237741.6239)), ((4889754.4461 2253747.5062000006, 4891032.4716 2249227.8323, 4875221.159600001 2248871.1487000007, 4873491.655300001 2251429.0142, 4874261.3618 2253281.7980000004, 4889754.4461 2253747.5062000006)), ((4862510.991 2258701.2652000003, 4869864.673699999 2250066.5242, 4866077.4618999995 2247687.9211, 4844923.837400001 2250421.7885999996, 4843522.981899999 2252461.0266999993, 4845978.862 2256062.5233999994, 4855684.5735 2253439.643100001, 4862510.991 2258701.2652000003)), ((4850311.340299999 2161186.6624, 4840168.896199999 2159323.5995000005, 4836488.642100001 2163528.6326, 4847286.9268 2168800.9594, 4850311.340299999 2161186.6624)), ((4838645.773800001 2272279.8817, 4835883.9109000005 2268273.2632999998, 4825147.7315 2274986.8846000005, 4827528.9331 2278645.4815999996, 4835086.521 2276825.4528, 4838645.773800001 2272279.8817)), ((4829838.273399999 2233426.8457999993, 4817221.7051 2231369.486199999, 4815243.0866 2235976.0939000007, 4819973.570599999 2239218.3342000004, 4830071.520500001 2239261.2233000007, 4829838.273399999 2233426.8457999993)), ((4749839.6348 2324366.281199999, 4751724.0032 2310545.689099999, 4742076.159700001 2316441.9229000006, 4741629.3407000005 2321434.3610999994, 4749839.6348 2324366.281199999)), ((4744446.6307 2324483.0076, 4739681.9473 2320055.9594, 4731240.645300001 2326950.0320999995, 4723922.2434 2337672.312999999, 4727793.23 2344270.6043999996, 4732154.5263 2339866.0259000007, 4731081.489700001 2333961.5216000006, 4744446.6307 2324483.0076)), ((4733750.7754 2379374.9159999993, 4734901.6293 2370599.223099999, 4729304.9728999995 2371727.046, 4721841.1482 2381678.0275, 4722978.201400001 2387668.6203000005, 4733750.7754 2379374.9159999993)), ((4716388.8879 2356646.899, 4718561.9395 2342812.8279, 4711133.306500001 2346180.3757000007, 4708846.4354 2350772.2060000002, 4716388.8879 2356646.899)), ((4701083.983100001 2419480.8674999997, 4695668.942299999 2416538.0505999997, 4691326.738 2424020.2369999997, 4700540.8738 2428814.6153999995, 4701083.983100001 2419480.8674999997)), ((4691244.884299999 2373709.7404999994, 4684192.4124 2372182.213199999, 4680465.005899999 2380466.1591, 4684962.035499999 2384953.7189000007, 4691244.884299999 2373709.7404999994)), ((4672925.510399999 2399812.430400001, 4675719.8675999995 2391216.4638, 4665062.722100001 2392635.2445, 4668487.3925 2402365.8686999995, 4662327.8235 2432160.1119, 4668284.405099999 2434740.2584000006, 4668061.153000001 2440659.0182000007, 4672910.4399 2437771.9524000008, 4674261.703500001 2423786.6878999993, 4678802.3412999995 2401051.222100001, 4672925.510399999 2399812.430400001)), ((4665539.635299999 2458723.3422, 4664698.439099999 2447164.8774999995, 4657043.268100001 2455198.3825000003, 4660983.068299999 2462229.878799999, 4665539.635299999 2458723.3422)))",4769007.451103539,2375169.019381814,0.3531069941460731,Non-Significant,0.166,3
155,HR05,Grad Zagreb,Grad Zagreb,28652.17391304348,"POLYGON ((4783286.1547 2550595.059800001, 4798025.4377 2559283.544399999, 4803837.6106 2541723.5337000005, 4780696.5539 2520469.963300001, 4772260.252800001 2528321.7783000004, 4776770.530300001 2533729.1371, 4774780.7523 2542544.7621, 4783286.1547 2550595.059800001))",4788004.257528263,2540107.715251019,-0.1654051648923466,Significant,0.028,4
156,HR06,Sjeverna Hrvatska,Sjeverna Hrvatska,12077.272727272728,"POLYGON ((4885838.4597 2569452.5403000005, 4873616.0546 2556525.199100001, 4863018.006200001 2564982.1131999996, 4850374.9706999995 2575125.4783999994, 4842215.7094 2570032.3543999996, 4840761.7236 2557897.6274999995, 4840234.3347 2549903.4486999996, 4827822.674000001 2539002.1105000004, 4836010.9388999995 2529286.6696000006, 4827554.2959 2519056.8639, 4800327.1307 2520791.7928, 4795484.981000001 2505188.4305000007, 4784173.292300001 2503545.5968999993, 4781184.301000001 2508832.0898, 4772472.1774 2508954.5897000004, 4764225.1195 2515859.260500001, 4754163.576300001 2515421.3259999994, 4735901.171599999 2531543.4870999996, 4741351.1735 2535261.6369000003, 4760294.4781 2542138.637599999, 4763299.947699999 2557231.321799999, 4761849.6284 2565857.0636, 4756287.5679 2569024.9848999996, 4756017.780099999 2579784.749399999, 4767522.000399999 2589203.2477, 4773662.2333 2591913.8157, 4793074.289899999 2606175.0661999993, 4805669.1493 2605574.086100001, 4800109.809699999 2617566.9919000007, 4809744.755899999 2623382.2041999996, 4827385.8894 2618351.326199999, 4848359.353399999 2606260.0957999993, 4850286.352600001 2603109.4586999994, 4873086.6699 2587383.3027, 4885838.4597 2569452.5403000005), (4798025.4377 2559283.544399999, 4783286.1547 2550595.059800001, 4774780.7523 2542544.7621, 4776770.530300001 2533729.1371, 4772260.252800001 2528321.7783000004, 4780696.5539 2520469.963300001, 4803837.6106 2541723.5337000005, 4798025.4377 2559283.544399999))",4808269.989018909,2565608.5784614924,0.4553710490377743,Non-Significant,0.169,3
157,HU11,Budapest,Budapest,35290.90909090909,"POLYGON ((4991721.7037 2752702.183700001, 4991217.33 2758209.8499, 5003502.8607 2764402.5264999997, 5011593.762 2756920.897, 5021435.9399 2755543.7639000006, 5023377.1653 2749858.6132999994, 5016469.9671 2744666.6439999994, 5010192.2677 2735269.2946000006, 5004982.0177 2740889.6889999993, 4997500.174699999 2737601.1547999997, 4996312.7642 2747122.2655999996, 4991721.7037 2752702.183700001))",5006074.277476184,2750470.8764055884,-0.43016366147403845,Significant,0.005,4
158,HU12,Pest,Pest,14227.272727272728,"POLYGON ((5037028.672700001 2782124.8473000005, 5040668.5054 2775017.3764999993, 5046178.7619 2766903.340500001, 5073625.1974 2742212.093800001, 5082820.4966 2727367.9329000004, 5086596.6611 2707113.9760999996, 5064559.314200001 2698201.7782000005, 5044200.829399999 2713593.263800001, 5029484.1691 2701931.6535, 5021163.303400001 2711087.4947999995, 5001218.0055 2698473.8268999998, 4993910.4846 2708256.5669, 4992706.3807 2725979.8509, 4973370.310799999 2756523.1259000003, 4985243.465399999 2768049.035, 4987206.598300001 2778665.3851999994, 4982212.621300001 2784591.9952000007, 4976369.1493 2790307.5757999998, 4975477.511399999 2799750.2348999996, 4985038.552200001 2811671.278999999, 4989563.7718 2807562.5239000004, 4989417.9202 2798613.4615, 4996340.811799999 2793139.8674999997, 5022887.449100001 2789122.6809, 5030716.373400001 2779712.848200001, 5037028.672700001 2782124.8473000005), (4991721.7037 2752702.183700001, 4996312.7642 2747122.2655999996, 4997500.174699999 2737601.1547999997, 5004982.0177 2740889.6889999993, 5010192.2677 2735269.2946000006, 5016469.9671 2744666.6439999994, 5023377.1653 2749858.6132999994, 5021435.9399 2755543.7639000006, 5011593.762 2756920.897, 5003502.8607 2764402.5264999997, 4991217.33 2758209.8499, 4991721.7037 2752702.183700001))",5026519.391903424,2744407.338064505,0.43555556244346216,Non-Significant,0.072,3
